"token_id","from_address","to_address","name","image","description","zone","size","type","poi","xlsx_size"
"4071369","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xA460Af909Cf354AB9042A408EE908499B4c71C58","The Hub","HUB_1369.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Medium","Estate","","293051"
"4101027","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xA460Af909Cf354AB9042A408EE908499B4c71C58","Underworld 2","UW2_1027.jpg","The Underworld is segmented into three levels, with the upper-most level being dedicated to underwater activities including the opportunity to swim with marine life and experience submarine tours of azure blue oceans. The second and third levels of The Underworld are composed of not-safe-for-work (NSFW) content where strip clubs and other edgy extra-curricular activities are to be expected.","UW2","Medium","Estate","","370981"
"5031241","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xa7ddD449F62B7687cB7DBc1c22aA54E3769D799B","Entertainment","ENT_1241.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","Volcano, Little Vegas","217713"
"5070996","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xa7ddD449F62B7687cB7DBc1c22aA54E3769D799B","The Hub","HUB_996.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Underworld Elevator","143713"
"5070955","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAA22282AdE847a56befd82F2950479dFb0cd4F54","The Hub","HUB_955.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","136356"
"5071258","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xa8cCFeA58Dc9B06e2BaB6240aAF9D742C57E6b2f","The Hub","HUB_1258.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","","232852"
"5000623","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAadF465695b80D5F8A1079b6646ba0bDbbaa4307","Business","BUS_623.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Beach","221083"
"5000268","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAb01172748E3F9a3041Ea5FCBE3FE63d07c6B751","Business","BUS_268.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Business Quarter","92498"
"5030285","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xab8606D5d460cAAcdD6ac00684BA64CC67b37E53","Entertainment","ENT_285.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome","31301.7"
"5010001","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_1.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","3903.97"
"5010002","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_2.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","4482.21"
"5010010","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_10.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21540.7"
"5010015","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_15.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21789.6"
"5010016","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_16.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21790.8"
"5010017","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_17.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21791.1"
"5010026","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_26.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21794.3"
"5010037","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_37.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21800.1"
"5010043","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_43.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21844.1"
"5010045","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_45.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21858.2"
"5010048","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_48.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21877.4"
"5010052","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_52.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","22108.4"
"5010053","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_53.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","22263.1"
"5010054","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_54.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","22350.7"
"5010056","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_56.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","24590.1"
"5010057","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_57.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","24599.2"
"5010061","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_61.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","26345.5"
"5000001","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_1.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Beach","607.77"
"5000003","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_3.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","","5288.2"
"5000015","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_15.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","10199.2"
"5000016","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_16.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","10700.9"
"5000030","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_30.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","13779.1"
"5010000","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_0.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","2630.43"
"5010008","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_8.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","17018.8"
"5010009","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_9.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","20956.3"
"5010013","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_13.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21789.2"
"5010022","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_22.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21793.6"
"5010030","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_30.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21795.7"
"5010031","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_31.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21796.3"
"5010032","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_32.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21796.7"
"5010034","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_34.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21798.2"
"5010036","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_36.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21799.4"
"5010041","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_41.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21826.3"
"5010042","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_42.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21828.8"
"5010050","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_50.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21926.4"
"5010051","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_51.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21935.3"
"5010064","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_64.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","26739"
"5010072","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_72.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","34394.3"
"5010075","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_75.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","86961.9"
"5010077","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_77.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","108710"
"5000013","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_13.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","9170.51"
"5000048","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_48.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","18358.7"
"5000061","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_61.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","21627.3"
"5000356","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_356.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","121131"
"5000374","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_374.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","127888"
"5010003","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_3.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","4600.26"
"5010004","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_4.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","5051.53"
"5010012","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_12.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21768"
"5010019","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_19.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21791.9"
"5010020","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_20.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21792"
"5010021","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_21.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21793.4"
"5010024","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_24.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21794.2"
"5010025","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_25.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21794.3"
"5010033","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_33.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21797.5"
"5010038","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_38.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21813.7"
"5010039","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_39.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21816.2"
"5010046","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_46.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21867.3"
"5010049","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_49.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21895"
"5010055","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_55.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","23114.1"
"5010076","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_76.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","105385"
"5000000","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_0.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","293.129"
"5000050","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_50.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","18638.4"
"5000058","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_58.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","20803.6"
"5000110","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_110.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","33009.1"
"5010005","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_5.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","5169.13"
"5010007","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_7.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","12997.4"
"5010011","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xf581d1b7989c6E384D3a6Be23f681A9cfB740368","Founderland","CGI_11.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21766.9"
"5010018","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_18.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21791.2"
"5010027","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_27.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21794.9"
"5010044","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_44.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21855.8"
